is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
0.0,0.0,2.06,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,3.56,19.0,0.0,0.0,12.8,0.9,0.0,1.0
0.0,0.0,3.25,21.0,0.0,0.0,37.5,3.4,0.0,1.0
1.0,0.0,2.4,29.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.04,0.0,,0.0,0.0,0.0,3.0,1.0
0.0,0.0,0.68,22.0,1.29,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.98,20.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.93,22.0,1.04,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.27,22.0,,2.0,10.2,1.2,0.0,1.0
1.0,1.0,2.08,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,0.91,21.0,1.06,0.0,0.0,0.0,0.0,1.0
1.0,1.0,5.64,17.0,0.0,0.0,10.9,0.9,0.0,1.0
1.0,1.0,2.01,0.0,,0.0,0.0,0.0,4.0,1.0
0.0,0.0,2.85,38.0,,0.0,66.9,3.4,0.0,1.0
0.0,0.0,2.56,28.0,,0.0,16.2,0.8,0.0,1.0
0.0,0.0,2.03,22.0,,1.0,0.0,0.0,0.0,1.0
0.0,0.0,2.27,24.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.71,19.0,0.0,0.0,23.5,1.5,0.0,1.0
0.0,0.0,2.28,0.0,,0.0,0.0,0.0,7.0,1.0
0.0,0.0,1.26,15.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.25,10.0,0.52,0.0,29.6,2.2,0.0,0.0
1.0,0.0,2.7,23.0,,0.0,2.9,0.4,0.0,1.0
1.0,0.0,2.5,18.0,,0.0,2.9,0.2,0.0,1.0
1.0,1.0,7.25,21.0,0.42,0.0,71.4,5.7,0.0,0.0
0.0,0.0,5.05,26.0,,0.0,38.0,1.5,0.0,1.0
1.0,1.0,1.61,19.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.39,20.0,,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.19,0.0,,1.0,0.0,0.0,0.0,1.0
1.0,1.0,3.94,24.0,,0.0,12.8,1.5,0.0,1.0
0.0,0.0,3.91,24.0,,0.0,17.4,1.7,0.0,1.0
1.0,0.0,7.25,20.0,0.96,0.0,89.0,8.7,0.0,0.0
1.0,0.0,7.25,22.0,0.87,0.0,2.2,0.3,0.0,0.0
1.0,0.0,0.92,22.0,1.06,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.25,17.0,1.93,0.0,51.4,5.8,0.0,0.0
1.0,1.0,7.25,24.0,1.04,1.0,178.4,10.5,0.0,0.0
1.0,1.0,0.93,22.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.25,24.0,1.09,0.0,157.3,5.1,0.0,0.0
1.0,0.0,1.04,23.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,7.25,22.0,1.09,0.0,42.9,3.1,0.0,0.0
0.0,0.0,1.01,22.0,0.96,0.0,5.9,0.2,0.0,1.0
1.0,0.0,5.15,24.0,0.0,2.0,35.5,2.2,0.0,1.0
0.0,0.0,2.06,21.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.84,26.0,0.0,0.0,30.7,4.2,0.0,1.0
0.0,0.0,1.53,19.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.98,23.0,0.99,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.79,0.0,1.18,0.0,0.0,0.0,3.0,1.0
1.0,1.0,0.72,0.0,1.26,0.0,0.0,0.0,5.0,1.0
1.0,0.0,0.81,0.0,1.17,0.0,0.0,0.0,5.0,1.0
1.0,0.0,0.61,23.0,1.36,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.1,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,1.07,21.0,0.9,0.0,0.0,0.0,0.0,1.0
1.0,1.0,4.59,13.0,,0.0,4.0,0.4,6.0,1.0
0.0,0.0,1.99,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.85,17.0,,0.0,25.6,2.9,0.0,1.0
0.0,0.0,3.36,0.0,,0.0,7.8,0.6,0.0,1.0
1.0,1.0,2.37,0.0,,0.0,0.0,0.0,7.0,1.0
0.0,0.0,1.02,24.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,0.0,1.99,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.7,23.0,,0.0,90.5,6.1,0.0,1.0
0.0,0.0,3.15,21.0,,0.0,1.3,0.1,0.0,1.0
1.0,1.0,3.2,23.0,,0.0,17.8,1.9,0.0,1.0
1.0,1.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,4.63,20.0,,0.0,2.8,0.2,0.0,1.0
0.0,0.0,2.86,23.0,,0.0,4.9,0.9,0.0,1.0
1.0,0.0,0.82,21.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.64,18.0,1.47,0.0,76.1,2.8,0.0,1.0
0.0,0.0,0.47,15.0,1.51,1.0,0.0,0.0,2.0,1.0
1.0,0.0,6.3,8.0,0.0,0.0,44.4,3.9,0.0,1.0
1.0,1.0,0.77,23.0,1.2,3.0,0.0,0.0,0.0,1.0
1.0,0.0,1.35,19.0,,1.0,0.0,0.0,4.0,1.0
0.0,0.0,2.89,21.0,,0.0,12.8,1.6,0.0,1.0
1.0,1.0,3.28,29.0,,0.0,17.1,1.7,1.0,1.0
0.0,0.0,2.61,22.0,,0.0,1.1,0.1,0.0,1.0
1.0,1.0,3.45,51.0,,0.0,91.2,3.1,0.0,1.0
1.0,1.0,7.24,16.0,1.9,0.0,16.0,2.8,0.0,0.0
1.0,1.0,7.02,18.0,0.0,0.0,96.7,6.6,0.0,1.0
1.0,1.0,2.7,0.0,,0.0,25.7,1.3,0.0,1.0
1.0,1.0,7.24,10.0,1.36,0.0,18.5,1.3,0.0,0.0
0.0,0.0,5.79,24.0,,0.0,60.3,2.1,0.0,1.0
1.0,0.0,4.94,18.0,,0.0,33.1,3.3,0.0,1.0
1.0,0.0,2.92,25.0,,0.0,10.2,1.1,0.0,1.0
0.0,0.0,2.52,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.45,21.0,1.52,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.24,21.0,0.45,1.0,111.7,7.6,0.0,0.0
1.0,0.0,3.44,23.0,,0.0,27.5,1.1,0.0,1.0
0.0,0.0,0.56,21.0,1.42,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.19,23.0,,0.0,22.8,4.6,0.0,1.0
0.0,0.0,4.91,26.0,,0.0,48.4,2.7,0.0,1.0
1.0,0.0,6.85,22.0,,0.0,26.9,5.5,0.0,1.0
0.0,0.0,1.02,55.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.08,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.08,17.0,0.0,0.0,60.1,2.3,0.0,1.0
1.0,1.0,2.08,21.0,0.47,1.0,0.0,0.0,0.0,1.0
0.0,0.0,3.35,0.0,,0.0,3.3,0.2,6.0,1.0
1.0,0.0,1.98,21.0,,3.0,0.0,0.0,0.0,1.0
0.0,0.0,3.21,23.0,,0.0,22.1,0.9,0.0,1.0
1.0,0.0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.13,20.0,,0.0,7.1,1.0,0.0,1.0
0.0,0.0,3.22,21.0,,0.0,10.4,0.6,0.0,1.0
0.0,0.0,2.03,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.26,19.0,,0.0,3.2,0.3,0.0,1.0
0.0,0.0,2.01,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.95,23.0,,0.0,19.7,2.3,0.0,1.0
1.0,0.0,5.75,26.0,,0.0,72.7,4.4,0.0,1.0
1.0,0.0,1.7,0.0,0.01,0.0,0.0,0.0,7.0,1.0
0.0,0.0,1.42,24.0,,2.0,0.0,0.0,0.0,1.0
0.0,0.0,1.05,21.0,0.92,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.97,26.0,0.0,0.0,30.6,1.5,0.0,1.0
0.0,0.0,1.9,0.0,,0.0,0.0,0.0,5.0,1.0
0.0,0.0,2.61,56.0,,0.0,6.0,0.7,0.0,1.0
1.0,0.0,2.12,23.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.22,0.0,,0.0,0.0,0.0,4.0,1.0
0.0,0.0,5.12,22.0,0.0,0.0,17.8,1.4,0.0,1.0
0.0,0.0,1.25,22.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.19,16.0,,0.0,11.1,1.0,0.0,1.0
1.0,1.0,1.77,19.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,4.06,48.0,,0.0,99.7,5.4,0.0,1.0
0.0,0.0,4.6,10.0,,0.0,1.6,0.1,4.0,1.0
1.0,0.0,1.16,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,1.09,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.39,21.0,,1.0,0.0,0.0,0.0,1.0
1.0,0.0,2.05,0.0,,1.0,0.0,0.0,6.0,1.0
0.0,0.0,0.46,18.0,1.52,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.23,17.0,1.52,0.0,24.1,3.2,0.0,0.0
1.0,1.0,7.23,10.0,1.73,0.0,35.9,1.8,4.0,0.0
1.0,0.0,0.82,21.0,1.15,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.35,22.0,,1.0,0.0,0.0,0.0,1.0
1.0,0.0,1.73,19.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.65,21.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.03,0.0,,1.0,0.0,0.0,7.0,1.0
1.0,0.0,6.0,32.0,,0.0,109.4,21.3,0.0,1.0
0.0,0.0,0.97,21.0,1.01,1.0,0.0,0.0,1.0,1.0
0.0,0.0,5.34,10.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.13,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.23,21.0,0.46,0.0,106.7,4.4,0.0,0.0
1.0,1.0,1.25,0.0,,0.0,0.0,0.0,2.0,1.0
1.0,0.0,3.5,22.0,,1.0,21.8,2.2,0.0,1.0
0.0,0.0,0.77,23.0,1.2,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.28,24.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.01,20.0,1.54,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.21,0.0,0.02,0.0,0.0,0.0,5.0,1.0
1.0,1.0,2.06,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.23,15.0,1.27,1.0,11.0,1.4,0.0,0.0
0.0,0.0,3.1,23.0,,0.0,31.1,1.1,0.0,1.0
1.0,1.0,7.23,18.0,1.09,0.0,30.2,6.6,0.0,0.0
1.0,0.0,4.51,16.0,0.0,0.0,17.0,1.1,0.0,1.0
0.0,0.0,4.24,19.0,,0.0,55.9,3.0,0.0,1.0
1.0,1.0,3.28,0.0,,0.0,22.0,1.7,4.0,1.0
1.0,1.0,1.24,17.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.16,0.0,,0.0,0.0,0.0,3.0,1.0
1.0,0.0,1.83,22.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.21,19.0,,0.0,54.8,3.6,0.0,1.0
1.0,0.0,0.98,21.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.92,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.05,0.0,,0.0,0.0,0.0,2.0,1.0
1.0,0.0,7.23,21.0,0.55,0.0,13.6,0.9,0.0,0.0
1.0,0.0,3.18,22.0,,0.0,16.9,5.0,0.0,1.0
0.0,0.0,0.51,21.0,1.46,3.0,0.0,0.0,0.0,1.0
0.0,0.0,0.76,0.0,,2.0,0.0,0.0,4.0,1.0
1.0,0.0,7.96,19.0,,0.0,189.5,6.8,0.0,1.0
1.0,0.0,7.23,22.0,0.72,0.0,261.5,15.1,0.0,0.0
0.0,0.0,1.69,15.0,,5.0,0.0,0.0,0.0,1.0
1.0,0.0,3.87,24.0,,0.0,1.5,0.1,0.0,1.0
1.0,1.0,3.18,0.0,,0.0,0.9,0.1,1.0,1.0
0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,4.0,1.0
0.0,0.0,2.41,22.0,0.13,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.15,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.05,21.0,0.92,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.7,18.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.54,34.0,0.0,0.0,72.6,3.1,0.0,1.0
1.0,1.0,3.94,16.0,0.0,0.0,29.5,3.0,0.0,1.0
0.0,0.0,2.28,23.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.88,21.0,,2.0,17.2,1.1,0.0,1.0
1.0,1.0,7.23,18.0,1.93,0.0,4.5,0.8,1.0,0.0
1.0,0.0,2.7,20.0,,1.0,6.3,0.9,0.0,1.0
0.0,0.0,5.15,10.0,,0.0,0.6,0.0,1.0,1.0
1.0,0.0,3.66,13.0,0.0,0.0,11.2,0.9,0.0,1.0
1.0,0.0,7.23,24.0,,0.0,15.1,1.3,0.0,0.0
1.0,1.0,2.44,39.0,,0.0,122.3,63.9,0.0,1.0
0.0,0.0,1.17,0.0,0.01,2.0,0.0,0.0,7.0,1.0
1.0,1.0,7.23,21.0,0.16,0.0,16.7,2.3,0.0,0.0
1.0,0.0,1.14,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.1,20.0,0.0,0.0,25.1,4.9,0.0,1.0
0.0,0.0,1.54,0.0,,0.0,0.0,0.0,6.0,1.0
1.0,0.0,2.07,19.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.93,18.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.96,21.0,,0.0,7.5,0.5,2.0,1.0
1.0,1.0,6.3,17.0,0.0,0.0,69.3,8.9,0.0,1.0
1.0,0.0,3.04,19.0,0.0,0.0,3.2,0.2,0.0,1.0
1.0,0.0,2.9,22.0,,0.0,45.9,10.6,0.0,1.0
1.0,0.0,7.23,25.0,0.41,0.0,29.8,1.4,0.0,0.0
0.0,0.0,1.36,23.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,5.62,28.0,,0.0,24.3,2.4,0.0,1.0
1.0,1.0,7.23,16.0,1.76,0.0,42.7,11.5,1.0,0.0
0.0,0.0,2.08,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.04,0.0,,0.0,5.2,0.4,6.0,1.0
1.0,0.0,7.22,22.0,0.78,0.0,25.8,1.3,0.0,0.0
0.0,0.0,0.89,18.0,1.08,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.91,45.0,,1.0,98.0,9.0,0.0,1.0
0.0,0.0,0.76,23.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.41,17.0,,0.0,7.0,3.4,0.0,1.0
1.0,0.0,7.22,73.0,,2.0,239.9,64.3,0.0,0.0
1.0,0.0,4.96,23.0,,0.0,83.5,16.4,0.0,1.0
0.0,0.0,7.22,21.0,,0.0,8.4,0.7,3.0,0.0
0.0,0.0,3.99,15.0,,0.0,5.9,0.4,5.0,1.0
0.0,0.0,7.22,24.0,,0.0,46.5,2.1,0.0,0.0
1.0,0.0,2.34,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.76,23.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,7.12,19.0,,0.0,20.0,1.2,0.0,1.0
1.0,0.0,4.39,29.0,0.0,0.0,19.1,1.6,0.0,1.0
1.0,1.0,7.22,15.0,1.17,0.0,61.5,5.0,0.0,0.0
1.0,1.0,7.22,33.0,,0.0,44.7,4.1,0.0,0.0
1.0,1.0,7.01,21.0,,0.0,3.3,0.4,0.0,1.0
1.0,0.0,2.16,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.07,22.0,,0.0,6.8,0.3,0.0,1.0
1.0,1.0,7.22,15.0,1.62,0.0,68.6,3.8,0.0,0.0
1.0,0.0,4.07,15.0,0.0,1.0,10.5,1.0,0.0,1.0
1.0,0.0,3.79,21.0,,2.0,7.4,0.5,0.0,1.0
1.0,0.0,0.9,22.0,1.08,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.32,18.0,0.0,0.0,13.9,1.0,0.0,1.0
0.0,0.0,1.89,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.07,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.66,0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,0.0,4.14,36.0,,0.0,24.4,2.4,0.0,1.0
1.0,1.0,2.1,0.0,,0.0,0.0,0.0,6.0,1.0
1.0,1.0,2.41,22.0,,0.0,4.4,0.3,0.0,1.0
1.0,1.0,2.85,15.0,,0.0,19.0,2.1,4.0,1.0
0.0,0.0,0.81,21.0,1.17,0.0,0.0,0.0,1.0,1.0
1.0,0.0,2.16,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.26,18.0,,0.0,0.0,0.0,3.0,1.0
1.0,0.0,2.4,22.0,,0.0,5.7,0.2,0.0,1.0
0.0,0.0,3.54,12.0,0.0,0.0,9.9,1.2,0.0,1.0
1.0,0.0,3.0,23.0,,0.0,4.1,0.3,0.0,1.0
0.0,0.0,2.0,23.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.23,20.0,,0.0,4.5,0.9,0.0,1.0
1.0,0.0,3.15,0.0,,2.0,4.9,0.4,4.0,1.0
1.0,0.0,4.44,25.0,0.0,0.0,15.1,0.8,0.0,1.0
1.0,0.0,1.99,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.98,30.0,,0.0,57.0,1.4,0.0,1.0
1.0,1.0,2.99,20.0,,0.0,4.2,0.2,0.0,1.0
0.0,0.0,1.98,0.0,,0.0,0.0,0.0,3.0,1.0
0.0,0.0,0.45,18.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.33,19.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.44,26.0,,0.0,37.2,0.9,0.0,1.0
0.0,0.0,2.03,0.0,,0.0,0.0,0.0,4.0,1.0
0.0,0.0,2.82,18.0,,0.0,12.7,1.8,0.0,1.0
0.0,0.0,2.24,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.72,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.32,26.0,0.0,0.0,24.5,1.0,0.0,1.0
0.0,0.0,3.21,21.0,,0.0,11.4,0.9,0.0,1.0
1.0,0.0,4.67,17.0,0.0,0.0,55.2,2.6,0.0,1.0
1.0,1.0,2.37,17.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.12,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.85,26.0,0.0,0.0,5.6,1.7,0.0,1.0
1.0,0.0,1.29,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.95,0.0,1.03,1.0,0.0,0.0,4.0,1.0
1.0,0.0,4.74,11.0,0.0,0.0,64.1,5.5,0.0,1.0
1.0,1.0,6.38,20.0,0.0,0.0,79.1,2.5,0.0,1.0
1.0,1.0,7.22,20.0,1.12,0.0,36.4,4.0,0.0,0.0
1.0,1.0,3.95,21.0,,2.0,18.7,1.6,0.0,1.0
0.0,0.0,7.22,27.0,1.64,1.0,36.2,2.2,0.0,0.0
0.0,0.0,1.33,22.0,1.21,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.22,18.0,0.37,0.0,177.3,6.6,0.0,0.0
0.0,0.0,2.02,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.99,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.86,22.0,0.7,0.0,45.8,1.5,0.0,1.0
0.0,0.0,2.27,0.0,,0.0,0.0,0.0,7.0,1.0
0.0,0.0,2.04,18.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.67,23.0,0.68,0.0,181.2,33.0,0.0,1.0
0.0,0.0,2.65,18.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.92,26.0,0.0,0.0,14.4,1.0,0.0,1.0
0.0,0.0,2.05,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.12,22.0,0.0,0.0,29.3,2.2,0.0,1.0
0.0,0.0,0.9,21.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.21,21.0,1.67,0.0,11.0,3.2,0.0,0.0
0.0,0.0,1.06,22.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,2.52,34.0,,0.0,17.8,1.7,0.0,1.0
0.0,0.0,2.42,24.0,,0.0,9.8,0.6,0.0,1.0
1.0,0.0,6.02,14.0,0.0,0.0,4.7,0.3,0.0,1.0
1.0,0.0,3.3,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.22,24.0,,2.0,27.3,5.0,0.0,1.0
1.0,0.0,4.48,23.0,0.0,0.0,21.3,2.0,0.0,1.0
1.0,1.0,2.32,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,0.0,4.91,32.0,,0.0,10.8,1.2,0.0,1.0
0.0,0.0,0.81,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,6.84,22.0,0.0,0.0,74.5,4.6,0.0,1.0
0.0,0.0,0.78,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.21,15.0,1.12,0.0,37.8,3.9,0.0,0.0
1.0,0.0,2.97,0.0,,0.0,41.3,2.9,7.0,1.0
0.0,0.0,2.76,24.0,,0.0,39.0,4.5,0.0,1.0
0.0,0.0,2.69,21.0,,0.0,5.2,0.3,0.0,1.0
1.0,1.0,3.09,23.0,,1.0,1.9,0.1,0.0,1.0
1.0,0.0,1.07,0.0,,1.0,0.0,0.0,4.0,1.0
1.0,1.0,7.21,10.0,1.15,0.0,57.5,5.9,0.0,0.0
0.0,0.0,2.0,23.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.03,0.0,,0.0,47.7,2.9,0.0,1.0
0.0,0.0,2.22,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,2.01,19.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,2.78,0.0,,0.0,3.1,0.2,6.0,1.0
1.0,1.0,7.21,21.0,0.11,0.0,71.1,6.5,0.0,0.0
1.0,1.0,1.11,0.0,,3.0,0.0,0.0,5.0,1.0
0.0,0.0,2.16,23.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.21,25.0,0.4,0.0,69.7,4.5,0.0,0.0
0.0,0.0,0.84,24.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.21,12.0,1.02,0.0,7.3,4.5,0.0,0.0
0.0,0.0,2.11,16.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.62,0.0,,2.0,9.0,1.5,4.0,1.0
1.0,1.0,5.26,22.0,0.0,1.0,4.1,0.4,0.0,1.0
0.0,0.0,0.91,23.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.09,43.0,1.43,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.74,19.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.85,21.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.86,19.0,0.66,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.82,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.34,23.0,,1.0,0.0,0.0,0.0,1.0
1.0,0.0,1.53,21.0,0.99,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.21,22.0,0.08,0.0,16.4,4.4,0.0,0.0
1.0,0.0,5.75,24.0,,0.0,51.9,2.6,0.0,1.0
1.0,1.0,6.11,17.0,0.0,0.0,6.9,0.5,0.0,1.0
0.0,0.0,2.66,23.0,,0.0,12.7,0.9,0.0,1.0
1.0,1.0,0.99,0.0,,2.0,0.0,0.0,4.0,1.0
1.0,0.0,4.55,13.0,,0.0,4.1,0.2,6.0,1.0
0.0,0.0,1.3,20.0,1.22,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.21,16.0,1.65,0.0,38.1,1.3,0.0,0.0
0.0,0.0,4.67,19.0,0.0,0.0,17.7,0.7,0.0,1.0
1.0,0.0,5.77,24.0,,0.0,19.5,2.4,0.0,1.0
0.0,0.0,2.79,22.0,,0.0,2.2,0.2,0.0,1.0
1.0,0.0,5.79,18.0,0.0,0.0,54.1,3.7,0.0,1.0
0.0,0.0,7.21,25.0,0.07,0.0,95.4,8.1,0.0,0.0
0.0,0.0,0.73,22.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,2.21,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.98,22.0,0.99,1.0,0.0,0.0,0.0,1.0
1.0,1.0,7.21,10.0,1.22,1.0,25.7,3.0,0.0,0.0
0.0,0.0,1.08,20.0,1.44,4.0,0.0,0.0,0.0,1.0
0.0,0.0,4.22,18.0,0.0,4.0,5.4,0.3,0.0,1.0
1.0,1.0,1.67,17.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,4.11,16.0,0.0,0.0,3.6,0.2,0.0,1.0
1.0,1.0,1.18,0.0,,0.0,0.0,0.0,5.0,1.0
1.0,0.0,2.05,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,2.72,0.0,,0.0,1.6,0.2,6.0,1.0
0.0,0.0,2.0,27.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.76,21.0,1.21,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.53,0.0,,0.0,0.0,0.0,3.0,1.0
1.0,1.0,7.2,25.0,0.05,0.0,141.3,12.9,0.0,0.0
1.0,0.0,1.39,22.0,,1.0,0.0,0.0,0.0,1.0
0.0,0.0,3.55,18.0,,0.0,20.4,1.0,0.0,1.0
1.0,0.0,5.02,27.0,,0.0,25.2,1.3,0.0,1.0
1.0,0.0,3.83,24.0,,0.0,49.9,3.4,0.0,1.0
0.0,0.0,3.11,21.0,,1.0,8.5,2.0,0.0,1.0
0.0,0.0,2.01,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.2,20.0,0.05,0.0,59.4,5.6,0.0,0.0
1.0,1.0,7.2,21.0,0.34,0.0,45.2,1.5,0.0,0.0
1.0,1.0,2.08,22.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.2,33.0,0.72,0.0,29.0,4.0,0.0,0.0
1.0,0.0,4.37,25.0,,0.0,47.6,2.3,0.0,1.0
1.0,1.0,7.2,10.0,1.17,0.0,36.6,1.7,0.0,0.0
1.0,0.0,3.43,0.0,,0.0,0.5,0.0,1.0,1.0
1.0,0.0,2.92,24.0,,0.0,10.1,0.9,0.0,1.0
1.0,1.0,7.2,15.0,1.49,0.0,23.4,3.4,0.0,0.0
1.0,1.0,7.2,18.0,1.92,0.0,41.4,3.1,0.0,0.0
1.0,0.0,2.11,15.0,,0.0,0.0,0.0,0.0,1.0
